Seed,Fold,Baseline,Topk,Explainer,Lambda_1,Lambda_2,Accuracy,Comprehensiveness,Cross Entropy,Log Odds,Sufficiency
42,3,Zeros,0.3,extremal_mask,0.1,10.0,0.9408,0.2154,0.4518,-0.3569,-0.08036
42,3,Zeros,0.4,extremal_mask,0.1,10.0,0.9472,0.215,0.4522,-0.3572,-0.08001
42,3,Zeros,0.5,extremal_mask,0.1,10.0,0.9519,0.2142,0.4504,-0.3554,-0.07926
42,3,Zeros,0.6,extremal_mask,0.1,10.0,0.9574,0.2034,0.4328,-0.3378,-0.07813
42,2,Average,0.1,extremal_mask,0.1,10.0,0.9826,0.02719,0.1252,-0.03692,-0.0196
42,2,Average,0.2,extremal_mask,0.1,10.0,0.9809,0.02909,0.1298,-0.04159,-0.02117
42,2,Average,0.3,extremal_mask,0.1,10.0,0.98,0.02892,0.1299,-0.04164,-0.02116
42,2,Average,0.4,extremal_mask,0.1,10.0,0.98,0.02816,0.1288,-0.04057,-0.02062
42,2,Average,0.5,extremal_mask,0.1,10.0,0.9806,0.02691,0.1271,-0.03888,-0.0197
42,2,Average,0.6,extremal_mask,0.1,10.0,0.98,0.02562,0.1253,-0.03702,-0.01873
42,2,Zeros,0.1,extremal_mask,0.1,10.0,0.8919,0.2299,0.4294,-0.3412,-0.06854
42,2,Zeros,0.2,extremal_mask,0.1,10.0,0.8982,0.2355,0.4644,-0.3762,-0.07494
42,2,Zeros,0.3,extremal_mask,0.1,10.0,0.9052,0.236,0.4676,-0.3793,-0.0752
42,2,Zeros,0.4,extremal_mask,0.1,10.0,0.9143,0.2355,0.4667,-0.3784,-0.07481
42,2,Zeros,0.5,extremal_mask,0.1,10.0,0.9282,0.234,0.4636,-0.3754,-0.07406
42,2,Zeros,0.6,extremal_mask,0.1,10.0,0.9378,0.2229,0.4454,-0.3571,-0.07308
42,4,Average,0.1,extremal_mask,0.1,10.0,0.9769,0.03595,0.1469,-0.04758,-0.02395
42,4,Average,0.2,extremal_mask,0.1,10.0,0.9748,0.03835,0.1521,-0.05283,-0.02581
42,4,Average,0.3,extremal_mask,0.1,10.0,0.9739,0.03829,0.1528,-0.05346,-0.02593
42,4,Average,0.4,extremal_mask,0.1,10.0,0.9741,0.0374,0.1519,-0.05259,-0.02531
42,4,Average,0.5,extremal_mask,0.1,10.0,0.9737,0.03633,0.1506,-0.05133,-0.02455
42,4,Average,0.6,extremal_mask,0.1,10.0,0.9743,0.03484,0.1486,-0.04934,-0.02331
42,4,Zeros,0.1,extremal_mask,0.1,10.0,0.8806,0.2445,0.4698,-0.3705,-0.07379
42,4,Zeros,0.2,extremal_mask,0.1,10.0,0.8869,0.2513,0.526,-0.4267,-0.08218
42,4,Zeros,0.3,extremal_mask,0.1,10.0,0.9019,0.2502,0.5379,-0.4386,-0.08354
42,4,Zeros,0.4,extremal_mask,0.1,10.0,0.9206,0.2474,0.5378,-0.4385,-0.08322
42,4,Zeros,0.5,extremal_mask,0.1,10.0,0.9324,0.2438,0.5339,-0.4346,-0.08244
42,4,Zeros,0.6,extremal_mask,0.1,10.0,0.9424,0.2295,0.51,-0.4107,-0.08131
42,0,Average,0.1,extremal_mask,0.1,100.0,0.978,0.02795,0.1359,-0.03915,-0.02273
42,0,Average,0.2,extremal_mask,0.1,100.0,0.975,0.02954,0.1405,-0.04377,-0.02464
42,0,Average,0.3,extremal_mask,0.1,100.0,0.9748,0.02891,0.1403,-0.04352,-0.02463
42,0,Average,0.4,extremal_mask,0.1,100.0,0.9741,0.0277,0.139,-0.04227,-0.02406
42,0,Average,0.5,extremal_mask,0.1,100.0,0.9746,0.02601,0.1368,-0.04002,-0.02294
42,0,Average,0.6,extremal_mask,0.1,100.0,0.9759,0.02392,0.1338,-0.03705,-0.02128
42,0,Zeros,0.1,extremal_mask,0.1,100.0,0.8965,0.1977,0.4133,-0.3166,-0.06941
42,0,Zeros,0.2,extremal_mask,0.1,100.0,0.9041,0.2008,0.4479,-0.3511,-0.0804
42,0,Zeros,0.3,extremal_mask,0.1,100.0,0.9132,0.1981,0.4518,-0.355,-0.08207
42,0,Zeros,0.4,extremal_mask,0.1,100.0,0.9211,0.1931,0.4469,-0.3501,-0.08169
42,0,Zeros,0.5,extremal_mask,0.1,100.0,0.9289,0.1873,0.4395,-0.3427,-0.0807
42,0,Zeros,0.6,extremal_mask,0.1,100.0,0.9334,0.1724,0.4189,-0.3222,-0.07898
42,1,Average,0.1,extremal_mask,0.1,100.0,0.9802,0.02906,0.1272,-0.03878,-0.02071
42,1,Average,0.2,extremal_mask,0.1,100.0,0.9778,0.03085,0.1321,-0.04369,-0.02233
42,1,Average,0.3,extremal_mask,0.1,100.0,0.9774,0.0306,0.1322,-0.04381,-0.02244
42,1,Average,0.4,extremal_mask,0.1,100.0,0.9767,0.02955,0.1308,-0.04244,-0.02188
42,1,Average,0.5,extremal_mask,0.1,100.0,0.9778,0.02826,0.1291,-0.04078,-0.02119
42,1,Average,0.6,extremal_mask,0.1,100.0,0.978,0.02687,0.1273,-0.03894,-0.02002
42,1,Zeros,0.1,extremal_mask,0.1,100.0,0.8941,0.2229,0.4437,-0.3553,-0.06993
42,1,Zeros,0.2,extremal_mask,0.1,100.0,0.8989,0.2287,0.5027,-0.4143,-0.07537
42,1,Zeros,0.3,extremal_mask,0.1,100.0,0.9097,0.2276,0.5076,-0.4193,-0.0754
42,1,Zeros,0.4,extremal_mask,0.1,100.0,0.9202,0.2237,0.5021,-0.4138,-0.07496
42,1,Zeros,0.5,extremal_mask,0.1,100.0,0.9278,0.2186,0.4925,-0.4041,-0.07419
42,1,Zeros,0.6,extremal_mask,0.1,100.0,0.9341,0.2049,0.468,-0.3797,-0.07301
42,2,Average,0.1,extremal_mask,0.1,100.0,0.9843,0.02858,0.1259,-0.03864,-0.02029
42,2,Average,0.2,extremal_mask,0.1,100.0,0.98,0.03049,0.1303,-0.04302,-0.02172
42,2,Average,0.3,extremal_mask,0.1,100.0,0.9802,0.03033,0.1306,-0.04326,-0.02163
42,2,Average,0.4,extremal_mask,0.1,100.0,0.9793,0.02943,0.1296,-0.04231,-0.02102
42,2,Average,0.5,extremal_mask,0.1,100.0,0.9796,0.02828,0.1281,-0.0408,-0.02025
42,2,Average,0.6,extremal_mask,0.1,100.0,0.9811,0.0267,0.126,-0.03873,-0.0191
42,2,Zeros,0.1,extremal_mask,0.1,100.0,0.9104,0.2189,0.424,-0.3367,-0.06997
42,2,Zeros,0.2,extremal_mask,0.1,100.0,0.9154,0.2237,0.4666,-0.3793,-0.07429
42,2,Zeros,0.3,extremal_mask,0.1,100.0,0.9258,0.2227,0.4689,-0.3816,-0.07444
42,2,Zeros,0.4,extremal_mask,0.1,100.0,0.9363,0.2197,0.4645,-0.3772,-0.07404
42,2,Zeros,0.5,extremal_mask,0.1,100.0,0.9478,0.2155,0.4563,-0.369,-0.07332
42,2,Zeros,0.6,extremal_mask,0.1,100.0,0.9554,0.2014,0.4337,-0.3464,-0.07223
42,3,Average,0.1,extremal_mask,0.1,100.0,0.9743,0.03207,0.1386,-0.04414,-0.0214
42,3,Average,0.2,extremal_mask,0.1,100.0,0.9732,0.03419,0.1435,-0.04907,-0.02328
42,3,Average,0.3,extremal_mask,0.1,100.0,0.9735,0.03421,0.1439,-0.04948,-0.02343
42,3,Average,0.4,extremal_mask,0.1,100.0,0.9726,0.03333,0.1428,-0.0484,-0.0228
42,3,Average,0.5,extremal_mask,0.1,100.0,0.9743,0.03225,0.1412,-0.0468,-0.022
42,3,Average,0.6,extremal_mask,0.1,100.0,0.9752,0.03037,0.1386,-0.04415,-0.02055
42,3,Zeros,0.1,extremal_mask,0.1,100.0,0.9037,0.2244,0.4433,-0.3488,-0.07645
42,3,Zeros,0.2,extremal_mask,0.1,100.0,0.908,0.232,0.4865,-0.3921,-0.08067
42,3,Zeros,0.3,extremal_mask,0.1,100.0,0.9141,0.2327,0.4915,-0.397,-0.08075
42,3,Zeros,0.4,extremal_mask,0.1,100.0,0.9247,0.2322,0.4905,-0.396,-0.08032
42,3,Zeros,0.5,extremal_mask,0.1,100.0,0.9395,0.2302,0.4851,-0.3907,-0.07951
42,3,Zeros,0.6,extremal_mask,0.1,100.0,0.9463,0.2174,0.4617,-0.3672,-0.07811
42,4,Average,0.1,extremal_mask,0.1,100.0,0.9835,0.03221,0.1415,-0.04266,-0.02432
42,4,Average,0.2,extremal_mask,0.1,100.0,0.9791,0.03455,0.1465,-0.0477,-0.02598
42,4,Average,0.3,extremal_mask,0.1,100.0,0.9787,0.03444,0.1473,-0.04846,-0.02582
42,4,Average,0.4,extremal_mask,0.1,100.0,0.9789,0.03346,0.1462,-0.04736,-0.02504
42,4,Average,0.5,extremal_mask,0.1,100.0,0.9791,0.0323,0.1445,-0.04571,-0.02421
42,4,Average,0.6,extremal_mask,0.1,100.0,0.9791,0.03077,0.1422,-0.04336,-0.02289
42,4,Zeros,0.1,extremal_mask,0.1,100.0,0.9165,0.2181,0.4163,-0.3174,-0.07437
42,4,Zeros,0.2,extremal_mask,0.1,100.0,0.925,0.2223,0.4561,-0.3573,-0.08255
42,4,Zeros,0.3,extremal_mask,0.1,100.0,0.9345,0.2209,0.4638,-0.365,-0.08378
42,4,Zeros,0.4,extremal_mask,0.1,100.0,0.9478,0.2177,0.4616,-0.3628,-0.08352
42,4,Zeros,0.5,extremal_mask,0.1,100.0,0.9548,0.2133,0.455,-0.3562,-0.08276
42,4,Zeros,0.6,extremal_mask,0.1,100.0,0.9587,0.2006,0.4362,-0.3374,-0.08172
42,1,Average,0.1,extremal_mask,1.0,0.01,0.9946,0.001934,0.09231,-0.003128,0.0002989
42,1,Average,0.2,extremal_mask,1.0,0.01,0.9939,0.001886,0.0926,-0.003415,0.0006876
42,1,Average,0.3,extremal_mask,1.0,0.01,0.993,0.002019,0.09301,-0.003831,0.0007769
42,1,Average,0.4,extremal_mask,1.0,0.01,0.9926,0.002074,0.09331,-0.004125,0.000735
42,1,Average,0.5,extremal_mask,1.0,0.01,0.9917,0.002061,0.09361,-0.00443,0.0006578
42,1,Average,0.6,extremal_mask,1.0,0.01,0.9913,0.001822,0.09344,-0.004261,0.0006943
42,1,Zeros,0.1,extremal_mask,1.0,0.01,0.9872,0.03409,0.1342,-0.04498,-0.01409
42,1,Zeros,0.2,extremal_mask,1.0,0.01,0.9839,0.04014,0.1449,-0.05575,0.001433
42,1,Zeros,0.3,extremal_mask,1.0,0.01,0.98,0.041,0.1496,-0.06045,0.01009
42,1,Zeros,0.4,extremal_mask,1.0,0.01,0.9761,0.03955,0.1516,-0.06245,0.01466
42,1,Zeros,0.5,extremal_mask,1.0,0.01,0.9752,0.03644,0.1527,-0.06349,0.01612
42,1,Zeros,0.6,extremal_mask,1.0,0.01,0.9739,0.03026,0.1488,-0.0596,0.0172
42,0,Average,0.1,extremal_mask,1.0,0.01,0.9891,0.004435,0.105,-0.008053,-0.004044
42,0,Average,0.2,extremal_mask,1.0,0.01,0.9876,0.004955,0.1058,-0.008836,-0.004332
42,0,Average,0.3,extremal_mask,1.0,0.01,0.9863,0.00482,0.1058,-0.008841,-0.003728
42,0,Average,0.4,extremal_mask,1.0,0.01,0.985,0.004708,0.106,-0.009051,-0.00324
42,0,Average,0.5,extremal_mask,1.0,0.01,0.9848,0.004528,0.1062,-0.009211,-0.002909
42,0,Average,0.6,extremal_mask,1.0,0.01,0.9856,0.003881,0.1057,-0.008739,-0.002416
42,0,Zeros,0.1,extremal_mask,1.0,0.01,0.9541,0.05176,0.1866,-0.08967,-0.02632
42,0,Zeros,0.2,extremal_mask,1.0,0.01,0.9465,0.07209,0.2188,-0.1218,-0.01918
42,0,Zeros,0.3,extremal_mask,1.0,0.01,0.9411,0.07903,0.2363,-0.1393,-0.0125
42,0,Zeros,0.4,extremal_mask,1.0,0.01,0.9411,0.07834,0.244,-0.1471,-0.00702
42,0,Zeros,0.5,extremal_mask,1.0,0.01,0.9419,0.07305,0.2449,-0.1479,-0.00301
42,0,Zeros,0.6,extremal_mask,1.0,0.01,0.9437,0.06328,0.2372,-0.1403,0.0009746
42,2,Average,0.1,extremal_mask,1.0,0.01,0.9922,0.005013,0.09441,-0.007223,-0.002264
42,2,Average,0.2,extremal_mask,1.0,0.01,0.9906,0.005819,0.09591,-0.008725,-0.00257
42,2,Average,0.3,extremal_mask,1.0,0.01,0.9889,0.00585,0.09629,-0.009104,-0.002438
42,2,Average,0.4,extremal_mask,1.0,0.01,0.987,0.006033,0.09717,-0.009977,-0.002505
42,2,Average,0.5,extremal_mask,1.0,0.01,0.9865,0.00581,0.0972,-0.01001,-0.002313
42,2,Average,0.6,extremal_mask,1.0,0.01,0.9863,0.005485,0.097,-0.009813,-0.002159
42,2,Zeros,0.1,extremal_mask,1.0,0.01,0.9778,0.05032,0.1612,-0.07402,-0.01606
42,2,Zeros,0.2,extremal_mask,1.0,0.01,0.9726,0.0661,0.1867,-0.09954,-0.007669
42,2,Zeros,0.3,extremal_mask,1.0,0.01,0.9691,0.07133,0.2014,-0.1142,-0.002173
42,2,Zeros,0.4,extremal_mask,1.0,0.01,0.9693,0.07121,0.21,-0.1228,0.000639
42,2,Zeros,0.5,extremal_mask,1.0,0.01,0.9682,0.06763,0.211,-0.1238,0.002941
42,2,Zeros,0.6,extremal_mask,1.0,0.01,0.9678,0.06058,0.2046,-0.1174,0.004685
42,3,Average,0.1,extremal_mask,1.0,0.01,0.995,0.003405,0.09899,-0.004242,-0.0002088
42,3,Average,0.2,extremal_mask,1.0,0.01,0.9933,0.004232,0.09996,-0.005217,-0.0006524
42,3,Average,0.3,extremal_mask,1.0,0.01,0.992,0.004457,0.1004,-0.005664,-0.0007348
42,3,Average,0.4,extremal_mask,1.0,0.01,0.9906,0.004656,0.1009,-0.006201,-0.0009738
42,3,Average,0.5,extremal_mask,1.0,0.01,0.9898,0.004747,0.1014,-0.00663,-0.001158
42,3,Average,0.6,extremal_mask,1.0,0.01,0.9896,0.00446,0.1012,-0.00642,-0.0009325
42,3,Zeros,0.1,extremal_mask,1.0,0.01,0.9811,0.05047,0.1581,-0.06331,-0.01372
42,3,Zeros,0.2,extremal_mask,1.0,0.01,0.9741,0.06906,0.184,-0.08922,-0.00355
42,3,Zeros,0.3,extremal_mask,1.0,0.01,0.9685,0.07422,0.1951,-0.1004,0.003471
42,3,Zeros,0.4,extremal_mask,1.0,0.01,0.9654,0.07245,0.1991,-0.1043,0.007271
42,3,Zeros,0.5,extremal_mask,1.0,0.01,0.9637,0.0685,0.2011,-0.1064,0.00967
42,3,Zeros,0.6,extremal_mask,1.0,0.01,0.9639,0.06027,0.1948,-0.1001,0.01219
42,4,Average,0.1,extremal_mask,1.0,0.01,0.9909,0.003431,0.09843,-0.006168,-0.0005118
42,4,Average,0.2,extremal_mask,1.0,0.01,0.9898,0.004093,0.09934,-0.007081,-0.0009001
42,4,Average,0.3,extremal_mask,1.0,0.01,0.9891,0.004368,0.1,-0.007791,-0.001184
42,4,Average,0.4,extremal_mask,1.0,0.01,0.9867,0.004487,0.1006,-0.008334,-0.001546
42,4,Average,0.5,extremal_mask,1.0,0.01,0.9865,0.004296,0.1004,-0.008139,-0.001546
42,4,Average,0.6,extremal_mask,1.0,0.01,0.9856,0.004192,0.1004,-0.008143,-0.001364
42,4,Zeros,0.1,extremal_mask,1.0,0.01,0.9693,0.04538,0.1619,-0.06961,-0.02244
42,4,Zeros,0.2,extremal_mask,1.0,0.01,0.9613,0.06724,0.1939,-0.1016,-0.01409
42,4,Zeros,0.3,extremal_mask,1.0,0.01,0.9559,0.07475,0.2126,-0.1203,-0.00868
42,4,Zeros,0.4,extremal_mask,1.0,0.01,0.9526,0.0756,0.2239,-0.1317,-0.005133
42,4,Zeros,0.5,extremal_mask,1.0,0.01,0.9528,0.07166,0.2281,-0.1359,-0.002903
42,4,Zeros,0.6,extremal_mask,1.0,0.01,0.9539,0.0634,0.221,-0.1288,-0.000706
42,0,Average,0.1,extremal_mask,1.0,0.1,0.99,0.002078,0.1068,-0.004595,-0.001846
42,0,Average,0.2,extremal_mask,1.0,0.1,0.9883,0.002917,0.1081,-0.005872,-0.002629
42,0,Average,0.3,extremal_mask,1.0,0.1,0.9861,0.003638,0.1094,-0.00713,-0.003148
42,0,Average,0.4,extremal_mask,1.0,0.1,0.9854,0.00407,0.1104,-0.008153,-0.003403
42,0,Average,0.5,extremal_mask,1.0,0.1,0.9861,0.0039,0.1107,-0.0085,-0.003274
42,0,Average,0.6,extremal_mask,1.0,0.1,0.9861,0.003684,0.1107,-0.008501,-0.002916
42,0,Zeros,0.1,extremal_mask,1.0,0.1,0.9689,0.01711,0.1355,-0.03323,-0.0172
42,0,Zeros,0.2,extremal_mask,1.0,0.1,0.96,0.02864,0.1551,-0.05285,-0.02069
42,0,Zeros,0.3,extremal_mask,1.0,0.1,0.9548,0.03996,0.1777,-0.07547,-0.0215
42,0,Zeros,0.4,extremal_mask,1.0,0.1,0.9539,0.04452,0.1931,-0.09085,-0.01938
42,0,Zeros,0.5,extremal_mask,1.0,0.1,0.9526,0.04269,0.1996,-0.09739,-0.0159
42,0,Zeros,0.6,extremal_mask,1.0,0.1,0.9539,0.03663,0.1976,-0.09532,-0.01127
42,2,Average,0.1,extremal_mask,1.0,0.1,0.9902,0.002463,0.09445,-0.004677,-0.001073
42,2,Average,0.2,extremal_mask,1.0,0.1,0.9893,0.003344,0.09566,-0.005885,-0.001941
42,2,Average,0.3,extremal_mask,1.0,0.1,0.9876,0.003875,0.09648,-0.0067,-0.002493
42,2,Average,0.4,extremal_mask,1.0,0.1,0.9876,0.003905,0.09665,-0.006874,-0.002435
42,2,Average,0.5,extremal_mask,1.0,0.1,0.9872,0.003949,0.0969,-0.007122,-0.002467
42,2,Average,0.6,extremal_mask,1.0,0.1,0.987,0.003812,0.0969,-0.007127,-0.002296
42,2,Zeros,0.1,extremal_mask,1.0,0.1,0.9732,0.01871,0.1306,-0.04079,-0.0234
42,2,Zeros,0.2,extremal_mask,1.0,0.1,0.9696,0.03071,0.1533,-0.0635,-0.02593
42,2,Zeros,0.3,extremal_mask,1.0,0.1,0.9669,0.03849,0.1697,-0.07997,-0.02537
42,2,Zeros,0.4,extremal_mask,1.0,0.1,0.9659,0.03782,0.177,-0.08719,-0.02276
42,2,Zeros,0.5,extremal_mask,1.0,0.1,0.9656,0.03512,0.1806,-0.09086,-0.01963
42,2,Zeros,0.6,extremal_mask,1.0,0.1,0.9663,0.03052,0.1776,-0.08781,-0.01543
42,3,Average,0.1,extremal_mask,1.0,0.1,0.9883,0.003949,0.1033,-0.007265,0.003174
42,3,Average,0.2,extremal_mask,1.0,0.1,0.9872,0.005183,0.1049,-0.008937,0.001585
42,3,Average,0.3,extremal_mask,1.0,0.1,0.9861,0.006712,0.1071,-0.01107,0.0001631
42,3,Average,0.4,extremal_mask,1.0,0.1,0.9841,0.007521,0.1084,-0.01238,-0.0005419
42,3,Average,0.5,extremal_mask,1.0,0.1,0.9837,0.00793,0.1093,-0.0133,-0.0008956
42,3,Average,0.6,extremal_mask,1.0,0.1,0.9833,0.008127,0.1097,-0.01371,-0.0008843
42,3,Zeros,0.1,extremal_mask,1.0,0.1,0.9615,0.03032,0.171,-0.07501,-0.01774
42,3,Zeros,0.2,extremal_mask,1.0,0.1,0.9591,0.03889,0.1889,-0.09294,-0.02377
42,3,Zeros,0.3,extremal_mask,1.0,0.1,0.9578,0.0491,0.2109,-0.115,-0.02789
42,3,Zeros,0.4,extremal_mask,1.0,0.1,0.9574,0.05508,0.2262,-0.1302,-0.02806
42,3,Zeros,0.5,extremal_mask,1.0,0.1,0.9589,0.05308,0.2303,-0.1343,-0.02472
42,3,Zeros,0.6,extremal_mask,1.0,0.1,0.9604,0.04747,0.2258,-0.1298,-0.0185
42,1,Average,0.1,extremal_mask,1.0,0.1,0.9943,0.002285,0.09321,-0.003354,0.001241
42,1,Average,0.2,extremal_mask,1.0,0.1,0.995,0.003507,0.09464,-0.004775,-0.0001474
42,1,Average,0.3,extremal_mask,1.0,0.1,0.9933,0.004385,0.09581,-0.005949,-0.0009289
42,1,Average,0.4,extremal_mask,1.0,0.1,0.9915,0.004679,0.09637,-0.006513,-0.001117
42,1,Average,0.5,extremal_mask,1.0,0.1,0.9915,0.004792,0.09671,-0.006846,-0.0009922
42,1,Average,0.6,extremal_mask,1.0,0.1,0.9911,0.004683,0.0967,-0.006837,-0.0008832
42,1,Zeros,0.1,extremal_mask,1.0,0.1,0.9659,0.02796,0.1378,-0.04789,-0.02297
42,1,Zeros,0.2,extremal_mask,1.0,0.1,0.9619,0.03873,0.1531,-0.0632,-0.02632
42,1,Zeros,0.3,extremal_mask,1.0,0.1,0.9587,0.0451,0.1649,-0.07508,-0.0261
42,1,Zeros,0.4,extremal_mask,1.0,0.1,0.9569,0.04571,0.1707,-0.08083,-0.0228
42,1,Zeros,0.5,extremal_mask,1.0,0.1,0.9569,0.04317,0.1722,-0.08231,-0.01867
42,1,Zeros,0.6,extremal_mask,1.0,0.1,0.958,0.03795,0.1688,-0.07889,-0.01381
42,4,Average,0.1,extremal_mask,1.0,0.1,0.9885,0.003109,0.1034,-0.005965,-0.0009016
42,4,Average,0.2,extremal_mask,1.0,0.1,0.988,0.004058,0.1047,-0.007237,-0.001916
42,4,Average,0.3,extremal_mask,1.0,0.1,0.9883,0.005343,0.1064,-0.008914,-0.002805
42,4,Average,0.4,extremal_mask,1.0,0.1,0.9863,0.006047,0.1074,-0.009905,-0.003465
42,4,Average,0.5,extremal_mask,1.0,0.1,0.9852,0.006509,0.1082,-0.01077,-0.003772
42,4,Average,0.6,extremal_mask,1.0,0.1,0.9863,0.006451,0.1083,-0.01088,-0.00356
42,4,Zeros,0.1,extremal_mask,1.0,0.1,0.9611,0.02972,0.162,-0.06451,-0.03109
42,4,Zeros,0.2,extremal_mask,1.0,0.1,0.9545,0.03833,0.1811,-0.08366,-0.03188
42,4,Zeros,0.3,extremal_mask,1.0,0.1,0.9493,0.0474,0.2031,-0.1056,-0.03354
42,4,Zeros,0.4,extremal_mask,1.0,0.1,0.9489,0.05211,0.2205,-0.123,-0.03354
42,4,Zeros,0.5,extremal_mask,1.0,0.1,0.9515,0.04978,0.2274,-0.1299,-0.03024
42,4,Zeros,0.6,extremal_mask,1.0,0.1,0.9537,0.04281,0.2218,-0.1243,-0.02449
42,0,Average,0.1,extremal_mask,1.0,1.0,0.9841,0.008859,0.1095,-0.01491,-0.00693
42,0,Average,0.2,extremal_mask,1.0,1.0,0.9822,0.008801,0.1098,-0.01519,-0.006968
42,0,Average,0.3,extremal_mask,1.0,1.0,0.9819,0.008695,0.1098,-0.01524,-0.007324
42,0,Average,0.4,extremal_mask,1.0,1.0,0.9824,0.008788,0.11,-0.01548,-0.007566
42,0,Average,0.5,extremal_mask,1.0,1.0,0.9824,0.008654,0.11,-0.01543,-0.007312
42,0,Average,0.6,extremal_mask,1.0,1.0,0.9824,0.008151,0.1095,-0.01492,-0.006579
42,0,Zeros,0.1,extremal_mask,1.0,1.0,0.955,0.05127,0.1971,-0.1025,-0.05077
42,0,Zeros,0.2,extremal_mask,1.0,1.0,0.9563,0.0517,0.2048,-0.1102,-0.05054
42,0,Zeros,0.3,extremal_mask,1.0,1.0,0.9582,0.05222,0.212,-0.1174,-0.04924
42,0,Zeros,0.4,extremal_mask,1.0,1.0,0.96,0.05298,0.2174,-0.1228,-0.04758
42,0,Zeros,0.5,extremal_mask,1.0,1.0,0.9609,0.05127,0.2207,-0.1261,-0.04486
42,0,Zeros,0.6,extremal_mask,1.0,1.0,0.9609,0.04477,0.214,-0.1194,-0.04014
42,1,Average,0.1,extremal_mask,1.0,1.0,0.9837,0.01159,0.1135,-0.01948,-0.008637
42,1,Average,0.2,extremal_mask,1.0,1.0,0.9837,0.01183,0.114,-0.01998,-0.009234
42,1,Average,0.3,extremal_mask,1.0,1.0,0.9819,0.01207,0.1143,-0.02032,-0.009581
42,1,Average,0.4,extremal_mask,1.0,1.0,0.9819,0.01219,0.1145,-0.02047,-0.009817
42,1,Average,0.5,extremal_mask,1.0,1.0,0.9819,0.0119,0.1141,-0.02014,-0.009477
42,1,Average,0.6,extremal_mask,1.0,1.0,0.983,0.01136,0.1135,-0.01951,-0.008684
42,1,Zeros,0.1,extremal_mask,1.0,1.0,0.9263,0.09006,0.288,-0.194,-0.06332
42,1,Zeros,0.2,extremal_mask,1.0,1.0,0.9291,0.09109,0.2973,-0.2032,-0.06264
42,1,Zeros,0.3,extremal_mask,1.0,1.0,0.9337,0.09249,0.3045,-0.2105,-0.06099
42,1,Zeros,0.4,extremal_mask,1.0,1.0,0.9348,0.09431,0.3094,-0.2154,-0.05931
42,1,Zeros,0.5,extremal_mask,1.0,1.0,0.9369,0.09324,0.3108,-0.2168,-0.05716
42,1,Zeros,0.6,extremal_mask,1.0,1.0,0.9376,0.08577,0.2973,-0.2032,-0.05318
42,2,Average,0.1,extremal_mask,1.0,1.0,0.9806,0.01466,0.1155,-0.02478,-0.009778
42,2,Average,0.2,extremal_mask,1.0,1.0,0.98,0.01511,0.1167,-0.02599,-0.01038
42,2,Average,0.3,extremal_mask,1.0,1.0,0.9802,0.01543,0.1171,-0.02637,-0.01065
42,2,Average,0.4,extremal_mask,1.0,1.0,0.9793,0.01563,0.1173,-0.02658,-0.01079
42,2,Average,0.5,extremal_mask,1.0,1.0,0.9796,0.01529,0.1166,-0.02584,-0.01052
42,2,Average,0.6,extremal_mask,1.0,1.0,0.9793,0.01475,0.1157,-0.02493,-0.009771
42,2,Zeros,0.1,extremal_mask,1.0,1.0,0.9478,0.1007,0.2882,-0.1975,-0.06747
42,2,Zeros,0.2,extremal_mask,1.0,1.0,0.9511,0.1033,0.2986,-0.2078,-0.06789
42,2,Zeros,0.3,extremal_mask,1.0,1.0,0.9537,0.1051,0.303,-0.2123,-0.06677
42,2,Zeros,0.4,extremal_mask,1.0,1.0,0.9569,0.1065,0.3059,-0.2152,-0.06525
42,2,Zeros,0.5,extremal_mask,1.0,1.0,0.9593,0.1055,0.3033,-0.2125,-0.06335
42,2,Zeros,0.6,extremal_mask,1.0,1.0,0.9613,0.09957,0.2942,-0.2035,-0.06068
42,3,Average,0.1,extremal_mask,1.0,1.0,0.9828,0.01259,0.1215,-0.02026,-0.008967
42,3,Average,0.2,extremal_mask,1.0,1.0,0.9835,0.01316,0.1225,-0.02127,-0.009742
42,3,Average,0.3,extremal_mask,1.0,1.0,0.983,0.01324,0.1226,-0.02138,-0.009928
42,3,Average,0.4,extremal_mask,1.0,1.0,0.9828,0.01341,0.1229,-0.02165,-0.01005
42,3,Average,0.5,extremal_mask,1.0,1.0,0.9815,0.0133,0.1228,-0.02153,-0.009889
42,3,Average,0.6,extremal_mask,1.0,1.0,0.9822,0.01275,0.1221,-0.02084,-0.009148
42,3,Zeros,0.1,extremal_mask,1.0,1.0,0.955,0.0826,0.2533,-0.152,-0.07072
42,3,Zeros,0.2,extremal_mask,1.0,1.0,0.9576,0.08499,0.2664,-0.1651,-0.07031
42,3,Zeros,0.3,extremal_mask,1.0,1.0,0.9613,0.08745,0.2744,-0.1731,-0.06823
42,3,Zeros,0.4,extremal_mask,1.0,1.0,0.9624,0.08934,0.2813,-0.18,-0.06588
42,3,Zeros,0.5,extremal_mask,1.0,1.0,0.9635,0.08821,0.2831,-0.1818,-0.06308
42,3,Zeros,0.6,extremal_mask,1.0,1.0,0.9639,0.08018,0.2736,-0.1723,-0.05919
42,4,Average,0.1,extremal_mask,1.0,1.0,0.9811,0.01491,0.127,-0.02389,-0.01077
42,4,Average,0.2,extremal_mask,1.0,1.0,0.9806,0.01562,0.1283,-0.02517,-0.01128
42,4,Average,0.3,extremal_mask,1.0,1.0,0.9802,0.01593,0.1285,-0.02535,-0.01135
