Seed,Mode,Topk,Explainer,Accuracy Comp,Accuracy Suff,Comprehensiveness,Cross Entropy Comp,Cross Entropy Suff,Log Odds,Sufficiency,Sensitivity,Lipschitz,
12,aug,0.1,input_x_gradient,0.7947,0.1489,0.2187,0.6644,7.279,-0.6515,0.8355,None,None
12,aug,0.1,integrated_gradients,0.7828,0.1532,0.2248,0.729,7.317,-0.7095,0.8299,None,None
12,aug,0.1,lime,0.8424,0.1445,0.1612,0.4737,8.611,-0.4751,0.8521,None,None
12,aug,0.1,kernel_shap,0.92,0.1136,0.08912,0.2484,10.23,-0.2339,0.869,None,None
12,aug,0.1,noise_tunnel,0.7763,0.1487,0.2263,0.7377,7.288,-0.7387,0.8318,None,None
12,aug,0.1,augmented_occlusion,0.8424,0.1275,0.1686,0.4231,7.518,-0.4262,0.8507,None,None
12,aug,0.1,occlusion,0.7867,0.151,0.2158,0.6533,7.405,-0.6591,0.8324,None,None
12,aug,0.2,deep_lift,0.4257,0.3988,0.5633,2.854,3.069,-2.799,0.5827,None,None
12,aug,0.2,extremal_mask,0.5064,0.2987,0.4807,1.965,3.773,-1.99,0.6787,None,None
12,aug,0.2,geodesic_integrated_gradients,0.4272,0.39,0.5599,2.808,3.026,-2.797,0.5856,None,None
12,aug,0.2,enhanced_integrated_gradients,0.4274,0.3894,0.5554,2.839,3.027,-2.748,0.5909,None,None
12,aug,0.2,gradient_shap,0.4217,0.3934,0.5674,2.836,3.06,-2.842,0.5892,None,None
12,aug,0.2,noisy_gradient_shap,0.4606,0.3465,0.5364,2.426,3.292,-2.434,0.6367,None,None
12,aug,0.2,input_x_gradient,0.4302,0.3908,0.5635,2.692,2.937,-2.656,0.6009,None,None
12,aug,0.2,integrated_gradients,0.4202,0.3901,0.5652,2.872,3.071,-2.858,0.5925,None,None
12,aug,0.2,lime,0.6853,0.2169,0.3124,1.192,6.175,-1.183,0.7664,None,None
12,aug,0.2,kernel_shap,0.8029,0.1618,0.2039,0.6976,7.813,-0.7348,0.8133,None,None
12,aug,0.2,noise_tunnel,0.4287,0.3739,0.5543,2.696,3.067,-2.636,0.608,None,None
12,aug,0.2,augmented_occlusion,0.4501,0.3414,0.5319,2.249,3.117,-2.261,0.631,None,None
12,aug,0.2,occlusion,0.4924,0.3206,0.4943,2.276,3.846,-2.267,0.6562,None,None
12,aug,0.5,deep_lift,0.1069,0.9758,0.885,10.89,0.06347,-10.97,0.02788,None,None
12,aug,0.5,extremal_mask,0.3271,0.4944,0.6627,3.841,2.152,-3.736,0.4974,None,None
12,aug,0.5,geodesic_integrated_gradients,0.108,0.9725,0.8869,10.35,0.07304,-10.39,0.03503,None,None
12,aug,0.5,enhanced_integrated_gradients,0.1058,0.9694,0.8901,10.42,0.07528,-10.42,0.03693,None,None
12,aug,0.5,gradient_shap,0.1075,0.9751,0.8857,10.48,0.06828,-10.55,0.03329,None,None
